element_sig_pattern,tag_name,vr,private_disposition
"(0009,GEMS_PETD_01"",87)",PanX,SL,k
"(0009,GEMS_PETD_01"",88)",PanY,SL,k
"(0009,GEMS_PETD_01"",89)",Window Level Min,FL,k
"(0009,GEMS_PETD_01"",8a)",Window Level Max,FL,k
"(0009,GEMS_PETD_01"",8b)",ReconMethod,SL,k
"(0009,GEMS_PETD_01"",8c)",Attenuation,SL,k
"(0009,GEMS_PETD_01"",8d)",Attenuation Coefficient,FL,k
"(0009,GEMS_PETD_01"",8e)",BP Filter,SL,k
"(0009,GEMS_PETD_01"",8f)",BP Filter Cutoff,FL,k
"(0009,GEMS_PETD_01"",90)",BP Filter Order,SL,k
"(0009,GEMS_PETD_01"",91)",BP Filter Center I,FL,k
"(0009,GEMS_PETD_01"",92)",BP Filter Center P,FL,k
"(0009,GEMS_PETD_01"",93)",Atten Smooth,SL,k
"(0009,GEMS_PETD_01"",94)",Atten Smooth Param,SL,k
"(0009,GEMS_PETD_01"",95)",Angle Smooth Param,SL,k
"(0009,GEMS_PETD_01"",96)",Well CounterCal ID,LO,d
"(0009,GEMS_PETD_01"",96)",Well CounterCal ID,UI,d
"(0009,GEMS_PETD_01"",97)",Trans Scan ID,LO,h
"(0009,GEMS_PETD_01"",97)",Trans Scan ID,UI,h
"(0009,GEMS_PETD_01"",97)",Trans Scan ID,UN,d
"(0009,GEMS_PETD_01"",98)",Norm Cal ID,LO,h
"(0009,GEMS_PETD_01"",98)",Norm Cal ID,UI,h
"(0009,GEMS_PETD_01"",99)",Blnk Cal ID,LO,d
"(0009,GEMS_PETD_01"",99)",Blnk Cal ID,UI,d
"(0009,GEMS_PETD_01"",99)",Blnk Cal ID,UN,d
"(0009,GEMS_PETD_01"",9a)",CAC Edge Threshold,FL,k
"(0009,GEMS_PETD_01"",9b)",CAC Skull Offset,FL,k
"(0009,GEMS_PETD_01"",9c)",Emiss Sub ID,LO,h
"(0009,GEMS_PETD_01"",9c)",Emiss Sub ID,UI,h
"(0009,GEMS_PETD_01"",9c)",Emiss Sub ID,UN,d
"(0009,GEMS_PETD_01"",9d)",Radial Filter 3D,SL,k
"(0009,GEMS_PETD_01"",9d)",Radial Filter 3D,SS,k
"(0009,GEMS_PETD_01"",9d)",Radial Filter 3D,UN,d
"(0009,GEMS_PETD_01"",9e)",Radial Cutoff 3D,FL,k
"(0009,GEMS_PETD_01"",9f)",Axial Filter 3D,SL,k
"(0009,GEMS_PETD_01"",a0)",Axial Cutoff 3D,FL,k
"(0009,GEMS_PETD_01"",a1)",Axial Start,FL,k
"(0009,GEMS_PETD_01"",a2)",Axial Spacing,FL,k
"(0009,GEMS_PETD_01"",a3)",Axial Angles Used,SL,k
"(0009,GEMS_PETD_01"",a4)",compatible_version,SH,k
"(0009,GEMS_PETD_01"",a5)",software_version,SH,k
"(0009,GEMS_PETD_01"",a6)",slice_number,SL,k
"(0009,GEMS_PETD_01"",a7)",total_counts,FL,k
"(0009,GEMS_PETD_01"",a9)",other_atts_size,SL,k
"(0009,GEMS_PETD_01"",aa)",archived,SL,k
"(0009,GEMS_PETD_01"",ab)",bp_center_x,FL,k
"(0009,GEMS_PETD_01"",ac)",bp_center_y,FL,k
"(0009,GEMS_PETD_01"",ad)",trans_frame_id,LO,h
"(0009,GEMS_PETD_01"",ad)",trans_frame_id,UI,h
"(0009,GEMS_PETD_01"",ad)",trans_frame_id,UN,d
"(0009,GEMS_PETD_01"",ae)",tpluse_frame_id,LO,k
"(0009,GEMS_PETD_01"",ae)",tpluse_frame_id,UI,k
"(0009,GEMS_PETD_01"",ae)",tpluse_frame_id,UN,d
"(0009,GEMS_PETD_01"",b2)",IR Num Iterations,SL,k
"(0009,GEMS_PETD_01"",b2)",IR Num Iterations,SS,k
"(0009,GEMS_PETD_01"",b2)",IR Num Iterations,UN,d
"(0009,GEMS_PETD_01"",b3)",IR Num Subsets,SL,k
"(0009,GEMS_PETD_01"",b3)",IR Num Subsets,SS,k
"(0009,GEMS_PETD_01"",b3)",IR Num Subsets,UN,d
"(0009,GEMS_PETD_01"",b4)",IR Recon FOV,FL,k
"(0009,GEMS_PETD_01"",b5)",IR Corr Model,SL,k
"(0009,GEMS_PETD_01"",b5)",IR Corr Model,SS,k
"(0009,GEMS_PETD_01"",b5)",IR Corr Model,UN,d
"(0009,GEMS_PETD_01"",b6)",IR Loop Filter,SL,k
"(0009,GEMS_PETD_01"",b6)",IR Loop Filter,SS,k
"(0009,GEMS_PETD_01"",b6)",IR Loop Filter,UN,d
"(0009,GEMS_PETD_01"",b7)",IR Pre Filt Param,FL,k
"(0009,GEMS_PETD_01"",b8)",IR Loop Filt Param,FL,k
"(0009,GEMS_PETD_01"",b8)",IR Loop Filt Param,SL,k
"(0009,GEMS_PETD_01"",b9)",Response Filt Param,FL,k
"(0009,GEMS_PETD_01"",ba)",Post Filter,SL,k
"(0009,GEMS_PETD_01"",ba)",Post Filter,SS,k
"(0009,GEMS_PETD_01"",ba)",Post Filter,UN,d
"(0009,GEMS_PETD_01"",bb)",Post Filter Param,FL,k
"(0009,GEMS_PETD_01"",bc)",IR Regularize,SL,k
"(0009,GEMS_PETD_01"",bc)",IR Regularize,SS,k
"(0009,GEMS_PETD_01"",bc)",IR Regularize,UN,d
"(0009,GEMS_PETD_01"",bd)",IR Regularize Param,FL,k
"(0009,GEMS_PETD_01"",be)",AC BP Filter,SL,k
"(0009,GEMS_PETD_01"",be)",AC BP Filter,SS,k
"(0009,GEMS_PETD_01"",be)",AC BP Filter,UN,d
"(0009,GEMS_PETD_01"",bf)",AC BP Filt Cutoff,FL,k
"(0009,GEMS_PETD_01"",c0)",AC BP Filt Order,SL,k
"(0009,GEMS_PETD_01"",c1)",AC Img Smooth,SL,k
"(0009,GEMS_PETD_01"",c1)",AC Img Smooth,SS,k
"(0009,GEMS_PETD_01"",c1)",AC Img Smooth,UN,d
"(0009,GEMS_PETD_01"",c2)",AC Img Smooth Parm,FL,k
"(0009,GEMS_PETD_01"",c3)",Scatter Method,SL,k
"(0009,GEMS_PETD_01"",c4)",Scatter Num Iter,SL,k
"(0009,GEMS_PETD_01"",c4)",Scatter Num Iter,SS,k
"(0009,GEMS_PETD_01"",c4)",Scatter Num Iter,UN,d
"(0009,GEMS_PETD_01"",c5)",Scatter Parm,FL,k
"(0009,GEMS_PETD_01"",c6)",seg_qc_parm,FL,k
"(0009,GEMS_PETD_01"",c6)",seg_qc_parm,SL,k
"(0009,GEMS_PETD_01"",c7)",overlap,SL,k
"(0009,GEMS_PETD_01"",c8)",ovlp_frm_id,LO,d
"(0009,GEMS_PETD_01"",c8)",ovlp_frm_id,UI,d
"(0009,GEMS_PETD_01"",c9)",ovlp_trans_frm_id,LO,d
"(0009,GEMS_PETD_01"",c9)",ovlp_trans_frm_id,UI,d
"(0009,GEMS_PETD_01"",ca)",ovlp_tpulse_frm_id,LO,d
"(0009,GEMS_PETD_01"",ca)",ovlp_tpulse_frm_id,UI,d
"(0009,GEMS_PETD_01"",cb)",vqc_x_axis_trans,FL,k
"(0009,GEMS_PETD_01"",cc)",vqc_x_axis_tilt,FL,k
"(0009,GEMS_PETD_01"",cd)",vqc_y_axis_trans,FL,k
"(0009,GEMS_PETD_01"",ce)",vqc_y_axis_swivel,FL,k
"(0009,GEMS_PETD_01"",cf)",vqc_z_axis_trans,FL,k
"(0009,GEMS_PETD_01"",d0)",vqc_z_axis_roll,FL,k
"(0009,GEMS_PETD_01"",d2)",image_set_id,UI,d
"(0009,GEMS_PETD_01"",d5)",loop_filter_parm,FL,k
"(0009,GEMS_PETD_01"",d6)",image_one_loc,FL,k
"(0009,GEMS_PETD_01"",d7)",image_index_loc,FL,k
"(0009,GEMS_PETD_01"",d8)",frame_number,SL,k
"(0009,GEMS_PETD_01"",db)",ir_z_filter_flag,SL,k
"(0009,GEMS_PETD_01"",dc)",ir_z_filter_ratio,FL,k
"(0009,GEMS_PETD_01"",df)",num_of_slices,US,k
"(0009,GEMS_PETD_01"",e0)",num_of_time_slices,US,k
"(0009,GEMS_PETD_01"",e2)",rest_stress,SL,k
"(0009,GEMS_PETD_01"",e4)",Unknown,ST,d
"(0009,GEMS_PETD_01"",e5)",left shift,FL,k
"(0009,GEMS_PETD_01"",e6)",posterior shift,FL,k
"(0009,GEMS_PETD_01"",e7)",superior shift,FL,k
"(0009,GEMS_PETD_01"",e9)",acq_bin_dur_percent,FL,k
"(0009,GEMS_PETD_01"",e9)",acq_bin_dur_percent,SL,k
"(0009,GEMS_PETD_01"",ea)",Unknown,SL,d
"(0009,GEMS_PETD_01"",eb)",Unknown,FL,d
"(0009,GEMS_PETD_01"",ec)",Unknown,SL,d
"(0009,GEMS_PETD_01"",f1)",PET prompt gamma,SL,k
"(0009,GEMS_PETD_01"",f1)",PET prompt gamma,UN,k
"(0009,GEMS_PETD_01"",f2)",PET tracerInjection_UID,UI,d
"(0009,GEMS_PETD_01"",f2)",PET tracerInjection_UID,UN,d
"(0009,GEMS_PETD_01"",f3)",Unknown,FL,d
"(0009,GEMS_PETD_01"",f3)",Unknown,UN,d
"(0009,GEMS_PETD_01"",f4)",Unknown,SL,d
"(0009,GEMS_PETD_01"",f4)",Unknown,UN,d
"(0009,GEMS_PETD_01"",f5)",Unknown,DA,d
"(0009,GEMS_PETD_01"",f5)",Unknown,UN,d
"(0009,GEMS_PETD_01"",f6)",Unknown,SL,d
"(0009,GEMS_PETD_01"",f6)",Unknown,UN,d
"(0009,GEMS_PETD_01"",f7)",Unknown,SL,d
"(0009,GEMS_PETD_01"",f7)",Unknown,UN,d
"(0009,GEMS_PETD_01"",f8)",Unknown,FL,d
"(0009,GEMS_PETD_01"",f8)",Unknown,UN,d
"(0009,GEMS_PETD_01"",f9)",Unknown,FL,d
"(0009,GEMS_PETD_01"",f9)",Unknown,UN,d
"(0009,GEMS_PETD_01"",fa)",Unknown,SL,d
"(0009,GEMS_PETD_01"",fa)",Unknown,UN,d
"(0009,GEMS_PETD_01"",fb)",Unknown,SL,d
"(0009,GEMS_PETD_01"",fb)",Unknown,UN,d
"(0009,GEMS_PETD_01"",fc)",Unknown,SL,d
"(0009,GEMS_PETD_01"",fc)",Unknown,UN,d
"(0009,HMC"",00)",Unknown,LO,d
"(0009,HMC"",00)",Unknown,UN,d
"(0009,HMC"",01)",Unknown,LO,d
"(0009,HMC"",01)",Unknown,UN,d
"(0009,HMC - CT - ID"",00)",Image ID Information Patient Name ID,OB,d
"(0009,HMC - CT - ID"",01)",Image ID Information Patient Comment,OB,d
"(0009,HMC - CT - ID"",10)",Unknown,LO,d
"(0009,HMC - CT - ID"",10)",Unknown,UN,d
"(0009,HMC - CT - ID"",11)",Unknown,LO,d
"(0009,HMC - CT - ID"",11)",Unknown,UN,d
"(0009,IMBIO JSON REPORT CONTENTS"",00)",Unknown,UN,d
"(0009,MERGE_STUDY_TYPE"",00)",Unknown,SQ,d
"(0009,MERGE_STUDY_TYPE"",00)[<0>](0009,""MERGE_STUDY_TYPE_INFO"",00)",Unknown:Unknown,LO,d
"(0009,MERGE_STUDY_TYPE"",01)",Unknown,LO,d
"(0009,MMCPrivate"",48)",Protocol Name,LO,k
"(0009,MMCPrivate"",4e)",CMS Body Part Examined,LO,k
"(0009,MMCPrivate"",4f)",Is Protected,LO,k
"(0009,MORPHING REPLAY INFO"",00)",Unknown,SQ,d
"(0009,MORPHING REPLAY INFO"",00)[<0>](0009,""MORPHING REPLAY INFO"",00)",Unknown:Unknown,UN,d
"(0009,ODM Coercion Service"",01)",Unknown,UN,d
"(0009,ODM Coercion Service"",02)",Unknown,UN,d
"(0009,ODM Coercion Service"",03)",Unknown,UN,d
"(0009,ODM Coercion Service"",04)",Unknown,UN,d
"(0009,ODM Coercion Service"",0d)",Unknown,UN,d
"(0009,ODM Coercion Service"",0e)",Unknown,UN,d
"(0009,ODM Coercion Service"",10)",Unknown,UN,d
"(0009,ODM Coercion Service"",15)",Unknown,UN,d
"(0009,ODM Coercion Service"",18)",Unknown,UN,d
"(0009,ODM Coercion Service"",20)",Unknown,UN,d
"(0009,ODM Coercion Service"",30)",Unknown,UN,d
"(0009,Remote Study Consultation"",00)",Unknown,LO,d
"(0009,Remote Study Consultation"",00)",Unknown,UN,d
"(0009,Remote Study Consultation"",10)",Unknown,DA,d
"(0009,Remote Study Consultation"",10)",Unknown,UN,d
"(0009,Remote Study Consultation"",20)",Unknown,LO,d
"(0009,Remote Study Consultation"",20)",Unknown,UN,d
"(0009,Remote Study Consultation"",30)",Unknown,LO,d
"(0009,Remote Study Consultation"",30)",Unknown,UN,d
"(0009,Remote Study Consultation"",40)",Unknown,SQ,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 11"",41)",Unknown:Unknown,LO,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 11"",41)",Unknown:Unknown,UN,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 11"",42)",Unknown:Unknown,LO,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 11"",42)",Unknown:Unknown,UN,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 11"",43)",Unknown:Unknown,LO,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 11"",43)",Unknown:Unknown,UN,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 11"",44)",Unknown:Unknown,LO,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 12"",41)",Unknown:Unknown,UN,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 12"",42)",Unknown:Unknown,UN,d
"(0009,Remote Study Consultation"",40)[<0>](0009,""Unnamed Private Block - 12"",43)",Unknown:Unknown,UN,d
"(0009,SECTRA_Ident_01"",01)",Request number,LO,d
"(0009,SECTRA_Ident_01"",01)",Request number,OB,d
"(0009,SECTRA_Ident_01"",01)",Request number,SH,d
"(0009,SECTRA_Ident_01"",02)",Examination number,LO,k
"(0009,SECTRA_Ident_01"",02)",Examination number,OB,k
"(0009,SECTRA_Ident_01"",02)",Examination number,SH,k
"(0009,SIEMENS CM VA0  CMS"",10)",Storage Mode,CS,k
"(0009,SIEMENS CM VA0  CMS"",10)",Storage Mode,LT,k
"(0009,SIEMENS CM VA0  CMS"",12)",Evaluation Mask - Image,UL,d
"(0009,SIEMENS CM VA0  CMS"",13)",Unknown,UN,d
"(0009,SIEMENS CM VA0  CMS"",14)",Unknown,UN,d
"(0009,SIEMENS CM VA0  CMS"",26)",Last Move Date,DA,d
"(0009,SIEMENS CM VA0  CMS"",27)",Last Move Time,TM,k
"(0009,SIEMENS CM VA0  CMS"",27)",Last Move Time,UN,k
"(0009,SIEMENS CM VA0  LAB"",10)",Generator Identification Label,LO,k
"(0009,SIEMENS CM VA0  LAB"",11)",Gantry Identification Label,LO,k
"(0009,SIEMENS CM VA0  LAB"",12)",X-Ray Tube Identification Label,LO,d
"(0009,SIEMENS CM VA0  LAB"",13)",Detector Identification Label,LO,k
"(0009,SIEMENS CM VA0  LAB"",14)",DAS Identification Label,LO,d
"(0009,SIEMENS CM VA0  LAB"",15)",SMI Identification Label,LO,k
"(0009,SIEMENS CM VA0  LAB"",16)",CPU Identification Label,LO,d
"(0009,SIEMENS CM VA0  LAB"",16)",CPU Identification Label,LT,d
"(0009,SIEMENS CM VA0  LAB"",20)",Header Version,LT,k
"(0009,SIEMENS CM VA0  LAB"",20)",Header Version,SH,k
"(0009,SIEMENS CM VA0  LAB"",20)",Header Version,UN,k
"(0009,SIEMENS CT VA0  IDE"",10)",Unknown,LO,d
"(0009,SIEMENS CT VA0  IDE"",30)",Unknown,CS,d
"(0009,SIEMENS CT VA0  IDE"",31)",Unknown,SH,d
"(0009,SIEMENS CT VA0  IDE"",32)",Unknown,SH,d
"(0009,SIEMENS CT VA0  IDE"",40)",Unknown,LO,d
"(0009,SIEMENS CT VA0  IDE"",42)",Unknown,LO,d
"(0009,SIEMENS CT VA0  IDE"",50)",Unknown,DA,d
"(0009,SIEMENS CT VA0  IDE"",51)",Unknown,TM,d
"(0009,SIEMENS CT VA1 DUMMY"",01)",Unknown,UN,d
"(0009,SIENET"",10)",Unknown,UN,d
"(0009,SIENET"",70)",Unknown,DS,d
"(0009,SIENET"",71)",Unknown,DS,d
"(0009,SIENET"",72)",Unknown,LO,d
"(0009,SIENET"",73)",Unknown,LO,d
"(0009,SIENET"",74)",Unknown,LO,d
"(0009,SIENET"",75)",Unknown,LO,d
"(0009,SPI-P Release 1"",04)",Image Data Consistence,LO,k
"(0009,SPI-P Release 1"",15)",Unique Identifier,LO,d
"(0009,SPI-P Release 1"",16)",Unknown,LO,d
"(0009,SPI-P Release 1"",18)",Unknown,LO,d
"(0009,SPI RELEASE 1"",10)",Comments,LO,d
"(0009,SPI RELEASE 1"",10)",Comments,LT,d
"(0009,SPI RELEASE 1"",15)",SPI Image UID,LO,d
"(0009,SPI RELEASE 1"",40)",Data Object Type,US,d
"(0009,SPI RELEASE 1"",41)",Data Object Subtype,LO,k
"(0009,SPI RELEASE 1"",41)",Data Object Subtype,SH,k
"(0009,Unnamed Private Block - 10"",00)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",01)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",05)",Unknown,DT,d
"(0009,Unnamed Private Block - 10"",05)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",0d)",Unknown,DT,d
"(0009,Unnamed Private Block - 10"",0d)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",0e)",Unknown,DT,d
"(0009,Unnamed Private Block - 10"",0e)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",39)",Unknown,DT,d
"(0009,Unnamed Private Block - 10"",39)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",3b)",Unknown,DT,d
"(0009,Unnamed Private Block - 10"",3b)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",3d)",Unknown,DT,d
"(0009,Unnamed Private Block - 10"",3d)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",68)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",6c)",Unknown,DT,d
"(0009,Unnamed Private Block - 10"",6c)",Unknown,UN,d
"(0009,Unnamed Private Block - 10"",e9)",Unknown,LO,d
"(0009,Unnamed Private Block - 77"",70)",Unknown,UT,d
"(0011,GEMS_GDXE_FALCON_04"",03)",Processed Series UID,UI,d
"(0011,GEMS_GDXE_FALCON_04"",04)",Acquisition Type,CS,d
"(0011,GEMS_GDXE_FALCON_04"",05)",Acquisition UID,UI,d
"(0011,GEMS_GDXE_FALCON_04"",06)",Image Dose,DS,d
"(0011,GEMS_GDXE_FALCON_04"",09)",Non-Digital Exposures,SL,d
"(0011,GEMS_GDXE_FALCON_04"",10)",Total Exposures,SL,d
"(0011,GEMS_GDXE_FALCON_04"",11)",ROI,LT,d
"(0011,GEMS_GDXE_FALCON_04"",12)",Patient Size String,LT,d
"(0011,GEMS_GDXE_FALCON_04"",13)",SPS UID,UI,d
"(0011,GEMS_GDXE_FALCON_04"",15)",Detector ARC Gain,DS,d
"(0011,GEMS_GDXE_FALCON_04"",16)",Processing Debug Info,LT,d
"(0011,GEMS_GDXE_FALCON_04"",17)",Override Mode,CS,k
"(0011,GEMS_GDXE_FALCON_04"",17)",Override Mode,UN,k
"(0011,GEMS_GDXE_FALCON_04"",19)",Film Speed Selection,DS,d
"(0011,GEMS_GDXE_FALCON_04"",31)",Detected Field of View,IS,d
"(0011,GEMS_GDXE_FALCON_04"",32)",Adjusted Field of View,IS,d
"(0011,GEMS_GDXE_FALCON_04"",33)",Detector Exposure Index,DS,d
"(0011,GEMS_GDXE_FALCON_04"",34)",Compensated Detector Exposure,DS,d
"(0011,GEMS_GDXE_FALCON_04"",35)",Uncompensated Detector Exposure,DS,d
"(0011,GEMS_GDXE_FALCON_04"",36)",Median Anatomy count value,DS,d
"(0011,GEMS_GDXE_FALCON_04"",37)",DEI Lower and Upper limit values,DS,d
"(0011,GEMS_GDXE_FALCON_04"",39)",Image Number in Pasting,CS,k
"(0011,GEMS_GDXE_FALCON_04"",40)",Pasting Overlap,SL,d
"(0011,GEMS_GDXE_FALCON_04"",42)",View IP,LO,d
"(0011,GEMS_GDXE_FALCON_04"",44)",Receptor Type,CS,d
"(0011,GEMS_GDXE_FALCON_04"",46)",Unknown,LO,d
"(0011,GEMS_GDXE_FALCON_04"",47)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",51)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",54)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",55)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",56)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",57)",Unknown,CS,d
"(0011,GEMS_GDXE_FALCON_04"",58)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",59)",Unknown,CS,d
"(0011,GEMS_GDXE_FALCON_04"",59)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",60)",Unknown,CS,d
"(0011,GEMS_GDXE_FALCON_04"",60)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",64)",Unknown,CS,d
"(0011,GEMS_GDXE_FALCON_04"",64)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",65)",Unknown,LO,d
"(0011,GEMS_GDXE_FALCON_04"",65)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",66)",Unknown,SH,d
"(0011,GEMS_GDXE_FALCON_04"",66)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",67)",Unknown,SH,d
"(0011,GEMS_GDXE_FALCON_04"",67)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",68)",Unknown,LO,d
"(0011,GEMS_GDXE_FALCON_04"",68)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",69)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",69)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",6b)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",6b)",Unknown,US,
"(0011,GEMS_GDXE_FALCON_04"",6d)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",6d)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",70)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",71)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",72)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",76)",Unknown,CS,d
"(0011,GEMS_GDXE_FALCON_04"",76)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",7d)",Unknown,CS,d
"(0011,GEMS_GDXE_FALCON_04"",7d)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",7e)",Unknown,DS,d
"(0011,GEMS_GDXE_FALCON_04"",7e)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",80)",Unknown,LT,d
"(0011,GEMS_GDXE_FALCON_04"",80)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",81)",Unknown,LO,d
"(0011,GEMS_GDXE_FALCON_04"",81)",Unknown,UN,d
"(0011,GEMS_GDXE_FALCON_04"",82)",Unknown,LO,d
"(0011,GEMS_GDXE_FALCON_04"",82)",Unknown,UN,d
"(0011,GEMS_GENIE_1"",0a)",Series Type,SL,d
"(0011,GEMS_GENIE_1"",0b)",Effective Series Duration,SL,k
"(0011,GEMS_GENIE_1"",0c)",Num Beats,SL,k
"(0011,GEMS_GENIE_1"",0d)",Radio Nuclide Name,LO,k
"(0011,GEMS_GENIE_1"",10)",Dataset Object Name,LO,d
"(0011,GEMS_GENIE_1"",11)",Dataset Modified,SL,k
"(0011,GEMS_GENIE_1"",12)",Dataset Name,LO,d
"(0011,GEMS_GENIE_1"",13)",Dataset Type,SL,d
"(0011,GEMS_GENIE_1"",14)",Completion Time,LO,k
"(0011,GEMS_GENIE_1"",15)",Detector Number,SL,k
"(0011,GEMS_GENIE_1"",16)",Energy Number,SL,k
"(0011,GEMS_GENIE_1"",17)",RR Interval Window Number,SL,k
"(0011,GEMS_GENIE_1"",18)",MG Bin Number,SL,k
"(0011,GEMS_GENIE_1"",19)",Radius Of Rotation,FD,k
"(0011,GEMS_GENIE_1"",1a)",Detector Count Zone,SL,k
"(0011,GEMS_GENIE_1"",1f)",Image Orientation,SL,k
"(0011,GEMS_GENIE_1"",26)",Table Orientation,SL,k
"(0011,GEMS_GENIE_1"",27)",ROI Top Left,SL,k
"(0011,GEMS_GENIE_1"",28)",ROI Bottom Right,SL,k
"(0011,GEMS_GENIE_1"",2c)",View X Adjustment,FD,k
"(0011,GEMS_GENIE_1"",2d)",View Y Adjustment,FD,k
"(0011,GEMS_GENIE_1"",2e)",Pixel Overflow Flag,SL,k
"(0011,GEMS_GENIE_1"",2f)",Overflow Level,SL,k
"(0011,GEMS_GENIE_1"",30)",Picture Object Name,LO,d
"(0011,GEMS_GENIE_1"",31)",Acquisition Parent UID,LO,h
"(0011,GEMS_GENIE_1"",32)",Processing Parent UID,LO,d
"(0011,GEMS_GENIE_1"",33)",Energy Correct Name,LO,k
"(0011,GEMS_GENIE_1"",34)",Spatial Correct Name,LO,k
"(0011,GEMS_GENIE_1"",35)",Tuning Calib Name,LO,k
"(0011,GEMS_GENIE_1"",36)",Uniformity Correct Name,LO,k
"(0011,GEMS_GENIE_1"",37)",Acquisition Specific Correct Name,LT,k
"(0011,GEMS_GENIE_1"",38)",Byte Order,SL,k
"(0011,GEMS_GENIE_1"",39)",Compression Type,SL,k
"(0011,GEMS_GENIE_1"",3a)",Picture Format,SL,k
"(0011,GEMS_GENIE_1"",3b)",Pixel Scale,FD,k
"(0011,GEMS_GENIE_1"",3c)",Pixel Offset,FD,k
"(0011,GEMS_GENIE_1"",3f)",Dataset Flags,SL,d
"(0011,GEMS_GENIE_1"",40)",Viewing Object Name,LO,k
"(0011,GEMS_GENIE_1"",41)",Orientation Angle,SL,k
"(0011,GEMS_GENIE_1"",42)",Rotation Angle,FD,k
"(0011,GEMS_GENIE_1"",43)",Window Inverse Flag,SL,k
"(0011,GEMS_GENIE_1"",44)",Threshold Center,FD,d
"(0011,GEMS_GENIE_1"",45)",Threshold Width,FD,d
"(0011,GEMS_GENIE_1"",46)",Interpolation Type,SL,d
"(0011,GEMS_GENIE_1"",50)",Where Object Name,LO,k
"(0011,GEMS_GENIE_1"",55)",Period,FD,k
"(0011,GEMS_GENIE_1"",56)",ElapsedTime,FD,k
"(0011,GEMS_GENIE_1"",57)",FOV,FD,d
"(0011,GEMS_GENIE_1"",61)",Image Size,SL,
"(0011,GEMS_GENIE_1"",62)",Linear FOV,FD,k
"(0011,GEMS_GENIE_1"",63)",Spatial Offset,FD,k
"(0011,GEMS_GENIE_1"",64)",Spatial Orientation,FD,k
"(0011,GEMS_GENIE_1"",65)",Reference Dataset UID,LO,d
"(0011,GEMS_GENIE_1"",66)",Starcam Reference Dataset,LO,d
"(0011,GEMS_GENIE_1"",66)",Starcam Reference Dataset,SH,d
"(0011,GEMS_GENIE_1"",67)",Reference Frame Number,SL,k
"(0011,GEMS_GENIE_1"",68)",Cursor Length,SL,k
"(0011,GEMS_GENIE_1"",69)",Number of Cursors,SL,k
"(0011,GEMS_GENIE_1"",6a)",Cursor Coordinates,SL,k
"(0011,GEMS_GENIE_1"",6b)",Recon Options Flag,SL,k
"(0011,GEMS_GENIE_1"",6c)",Motion Threshold,FD,k
"(0011,GEMS_GENIE_1"",6d)",Motion Curve UID,UI,d
"(0011,GEMS_GENIE_1"",6e)",Recon Type,SL,k
